userID,itemID
18864,33845
18865,46418
18866,29462
18867,42041
18868,35351
18869,7629
18870,34918
18871,42436
18872,52169
18873,42180
18874,13051
18875,16413
18876,16780
18877,37716
18878,51014
18879,17718
18880,12180
18881,1946
18882,48734
18883,22251
18884,44804
18885,18793
18886,22253
18887,35089
18888,53106
18889,4371
18890,42436
18891,11569
18892,12180
18893,38368
18894,34032
18895,22850
18896,5223
18897,12554
18898,642
18899,35667
18900,32458
18901,39427
18902,18114
18903,33631
18904,44734
18905,6706
18906,31648
18907,38368
18908,42436
18909,40831
18910,13096
18911,864
18912,8707
18913,4036
18914,25751
18915,39379
18916,5604
18917,9213
18918,16853
18919,11921
18920,54190
18921,43972
18922,3427
18923,46418
18924,33512
18925,30906
18926,33339
18927,13519
18928,16781
18929,51222
18930,15678
18931,47812
18932,50443
18933,12960
18934,17368
18935,44804
18936,11867
18937,36814
18938,42436
18939,12635
18940,33809
18941,38187
18942,39763
18943,47827
18944,44804
18945,2954
18946,47783
18947,8138
18948,7282
18949,10186
18950,4532
18951,12472
18952,52568
18953,42180
18954,17513
18955,40412
18956,34151
18957,44836
18958,35667
18959,11633
18960,15468
18961,5032
18962,18643
18963,40831
18964,49738
18965,30049
18966,16206
18967,46418
18968,52169
18969,20961
18970,33508
18971,4583
18972,659
18973,30775
18974,30882
18975,7730
18976,45955
18977,53106
18978,52959
18979,47125
18980,17368
18981,31656
18982,5303
18983,10842
18984,25751
18985,2560
18986,36865
18987,44804
18988,16853
18989,29026
18990,39427
18991,13430
18992,51355
18993,3285
18994,5478
18995,48428
18996,29062
18997,15281
18998,3917
18999,27162
19000,19349
19001,19207
19002,12180
19003,12635
19004,42190
19005,36865
19006,11108
19007,31648
19008,41069
19009,25751
19010,13088
19011,21267
19012,23654
19013,48962
19014,36865
19015,3917
19016,3270
19017,33508
19018,53047
19019,17513
19020,38368
19021,17801
19022,50101
19023,9033
19024,15678
19025,2682
19026,49330
19027,16593
19028,52568
19029,42180
19030,10981
19031,12635
19032,49565
19033,46807
19034,310
19035,48525
19036,40024
19037,46418
19038,17342
19039,18936
19040,14311
19041,44308
19042,561
19043,26518
19044,13254
19045,44226
19046,21774
19047,26880
19048,7459
19049,28216
19050,29459
19051,20127
19052,4851
19053,9397
19054,8391
19055,34754
19056,16781
19057,41934
19058,34688
19059,17513
19060,12782
19061,32254
19062,20239
19063,47238
19064,7859
19065,40452
19066,2336
19067,39083
19068,1254
19069,2954
19070,15239
19071,31127
19072,33040
19073,20961
19074,52548
19075,31963
19076,5026
19077,4711
19078,35927
19079,28216
19080,20182
19081,46362
19082,6906
19083,41915
19084,45955
19085,12180
19086,46418
19087,39379
19088,2453
19089,5604
19090,18787
19091,19936
19092,40568
19093,26891
19094,19722
19095,29832
19096,44932
19097,51374
19098,18050
19099,21540
19100,28500
19101,16484
19102,46792
19103,26523
19104,16490
19105,10171
19106,45942
19107,13254
19108,54090
19109,52428
19110,45007
19111,28485
19112,36353
19113,35263
19114,33525
19115,31434
19116,34563
19117,32037
19118,1077
19119,3270
19120,18904
19121,35262
19122,10031
19123,45711
19124,35831
19125,20679
19126,45711
19127,44804
19128,45674
19129,40183
19130,47640
19131,47827
19132,3360
19133,28154
19134,25751
19135,44804
19136,33661
19137,50348
19138,17513
19139,15174
19140,6906
19141,54090
19142,38368
19143,52169
19144,41880
19145,52270
19146,50756
19147,45711
19148,27967
19149,37692
19150,35455
19151,7282
19152,22955
19153,48734
19154,9397
19155,38713
19156,47576
19157,38368
19158,11675
19159,5942
19160,46792
19161,44564
19162,31174
19163,46418
19164,48734
19165,50348
19166,45955
19167,2560
19168,31899
19169,4001
19170,12635
19171,25440
19172,1915
19173,32383
19174,44934
19175,31252
19176,24216
19177,44804
19178,31640
19179,41915
19180,4371
19181,10125
19182,28810
19183,40452
19184,18444
19185,20679
19186,52426
19187,20071
19188,15040
19189,12662
19190,25629
19191,25629
19192,26517
19193,32254
19194,29522
19195,11680
19196,52591
19197,34810
19198,17513
19199,40412
19200,53162
19201,19679
19202,3270
19203,52169
19204,2560
19205,25751
19206,20611
19207,31648
19208,40654
19209,40938
19210,10956
19211,36800
19212,515
19213,40412
19214,25751
19215,37037
19216,2560
19217,52169
19218,19722
19219,10186
19220,46498
19221,50806
19222,22447
19223,42180
19224,29166
19225,45711
19226,52169
19227,35285
19228,716
19229,12180
19230,37331
19231,39088
19232,13633
19233,35351
19234,31648
19235,37050
19236,26236
19237,11295
19238,36470
19239,48734
19240,12635
19241,34746
19242,22955
19243,7696
19244,46418
19245,19832
19246,25222
19247,12635
19248,40831
19249,2560
19250,14356
19251,15675
19252,37695
19253,6068
19254,13850
19255,12635
19256,39379
19257,51552
19258,33903
19259,10171
19260,33809
19261,50806
19262,17455
19263,17368
19264,48013
19265,34372
19266,14492
19267,35616
19268,33992
19269,12965
19270,1731
19271,42446
19272,13544
19273,12782
19274,16746
19275,30906
19276,17513
19277,38368
19278,44804
19279,6697
19280,26236
19281,35136
19282,48823
19283,42601
19284,20223
19285,19207
19286,25514
19287,14553
19288,10186
19289,50235
19290,39517
19291,52607
19292,25751
19293,33508
19294,20223
19295,14995
19296,31648
19297,3285
19298,30679
19299,17513
19300,30206
19301,38368
19302,4240
19303,31648
19304,31656
19305,46186
19306,13269
19307,2560
19308,12516
19309,50348
19310,31899
19311,51633
19312,41934
19313,20728
19314,41582
19315,15678
19316,26194
19317,36273
19318,43817
19319,17513
19320,52169
19321,10956
19322,27711
19323,47560
19324,20679
19325,15574
19326,12635
19327,51146
19328,53743
19329,20127
19330,6057
19331,48836
19332,10690
19333,12078
19334,34227
19335,53034
19336,12228
19337,12635
19338,35667
19339,35455
19340,19330
19341,45921
19342,38368
19343,36470
19344,46418
19345,34517
19346,9033
19347,12180
19348,9926
19349,40344
19350,12180
19351,6825
19352,17359
19353,21092
19354,20223
19355,52169
19356,25751
19357,10436
19358,19791
19359,17513
19360,50187
19361,42654
19362,6667
19363,41287
19364,44800
19365,17513
19366,20961
19367,18050
19368,27599
19369,29815
19370,52568
19371,44804
19372,36865
19373,12635
19374,39379
19375,22642
19376,1323
19377,52370
19378,38997
19379,44535
19380,33812
19381,3917
19382,21114
19383,52428
19384,21544
19385,42180
19386,25751
19387,2560
19388,7969
19389,46276
19390,19722
19391,24216
19392,27671
19393,53715
19394,38782
19395,50348
19396,35768
19397,2560
19398,9033
19399,17455
19400,53781
19401,36865
19402,45955
19403,45921
19404,41239
19405,52075
19406,34244
19407,46408
19408,34901
19409,6697
19410,44576
19411,47971
19412,46418
19413,30906
19414,18646
19415,216
19416,993
19417,34705
19418,6902
19419,9856
19420,48734
19421,50348
19422,38713
19423,24205
19424,13254
19425,12635
19426,45332
19427,25118
19428,31180
19429,35351
19430,45711
19431,36814
19432,2434
19433,12635
19434,28920
19435,15678
19436,49574
19437,46307
19438,8821
19439,11921
19440,6697
19441,10062
19442,44804
19443,42180
19444,36595
19445,50200
19446,25573
19447,19585
19448,28154
19449,35667
19450,642
19451,51506
19452,50167
19453,50610
19454,47827
19455,25751
19456,40515
19457,1446
19458,13380
19459,28154
19460,42193
19461,20049
19462,13380
19463,12635
19464,31721
19465,17513
19466,7597
19467,25751
19468,15636
19469,17513
19470,33697
19471,10669
19472,46418
19473,11480
19474,26659
19475,31388
19476,47971
19477,5075
19478,15356
19479,3270
19480,44535
19481,42436
19482,49944
19483,12635
19484,26236
19485,38368
19486,16853
19487,19827
19488,7083
19489,26305
19490,17513
19491,52169
19492,31920
19493,993
19494,46418
19495,30024
19496,36262
19497,4780
19498,15977
19499,10118
19500,42148
19501,20679
19502,42992
19503,13512
19504,42180
19505,2339
19506,2560
19507,17194
19508,31994
19509,13633
19510,9033
19511,44555
19512,274
19513,12782
19514,46411
19515,9397
19516,40060
19517,18158
19518,33809
19519,31621
19520,34779
19521,32645
19522,51374
19523,27599
19524,20941
19525,44549
19526,52169
19527,42180
19528,6667
19529,20068
19530,45631
19531,1446
19532,6906
19533,36850
19534,22264
19535,41915
19536,31648
19537,3200
19538,33333
19539,52169
19540,26344
19541,4649
19542,36351
19543,25751
19544,36865
19545,23050
19546,25751
19547,50448
19548,25713
19549,6697
19550,10669
19551,37174
19552,27711
19553,41827
19554,18352
19555,17159
19556,35559
19557,47238
19558,44549
19559,16853
19560,47827
19561,21608
19562,1809
19563,7002
19564,39155
19565,2464
19566,11100
19567,37386
19568,13380
19569,40092
19570,45463
19571,28547
19572,38412
19573,12694
19574,16781
19575,39379
19576,6810
19577,31648
19578,3061
19579,34714
19580,11108
19581,46418
19582,2560
19583,18646
19584,52169
19585,18529
19586,17164
19587,19178
19588,23202
19589,47400
19590,19349
19591,52169
19592,3270
19593,10397
19594,17513
19595,2560
19596,46276
19597,17893
19598,13559
19599,12272
19600,44549
19601,30607
19602,47975
19603,2560
19604,7337
19605,34724
19606,31899
19607,2843
19608,53407
19609,44576
19610,2434
19611,26523
19612,43188
19613,637
19614,43126
19615,20239
19616,4438
19617,44353
19618,31897
19619,2843
19620,5604
19621,23284
19622,33809
19623,35263
19624,29418
19625,42180
19626,33436
19627,7411
19628,12635
19629,17924
19630,33525
19631,16413
19632,3699
19633,4618
19634,11921
19635,40412
19636,53022
19637,3245
19638,6906
19639,34724
19640,347
19641,52591
19642,26236
19643,44804
19644,18339
19645,7683
19646,16298
19647,12635
19648,11021
19649,19543
19650,41438
19651,32530
19652,28762
19653,25751
19654,49201
19655,23213
19656,17513
19657,47975
19658,45220
19659,14980
19660,31587
19661,39282
19662,30485
19663,44804
19664,48673
19665,39977
19666,9020
19667,4945
19668,49073
19669,17513
19670,50910
19671,2954
19672,31470
19673,27605
19674,31648
19675,14863
19676,33809
19677,51904
19678,31656
19679,33296
19680,10478
19681,49911
19682,44576
19683,29355
19684,39970
19685,44934
19686,49464
19687,36055
19688,29012
19689,11295
19690,15400
19691,38368
19692,1303
19693,17087
19694,44535
19695,50348
19696,44804
19697,41546
19698,22007
19699,30206
19700,6771
19701,35351
19702,46418
19703,12635
19704,44804
19705,30886
19706,25985
19707,47125
19708,12180
19709,10449
19710,45955
19711,38368
19712,40452
19713,12635
19714,7042
19715,31656
19716,36484
19717,16350
19718,15678
19719,11921
19720,52169
19721,9207
19722,39379
19723,25751
19724,6906
19725,1254
19726,27899
19727,46117
19728,32053
19729,21233
19730,25560
19731,3065
19732,1877
19733,11424
19734,15811
19735,10669
19736,34831
19737,18709
19738,24824
19739,23912
19740,50614
19741,51991
19742,8171
19743,25751
19744,2961
19745,17843
19746,34002
19747,6666
19748,1318
19749,49708
19750,11569
19751,52169
19752,17368
19753,45711
19754,50200
19755,28843
19756,40568
19757,35263
19758,3642
19759,35117
19760,45826
19761,18753
19762,52169
19763,36165
19764,13752
19765,19903
19766,35493
19767,42786
19768,25751
19769,27711
19770,2560
19771,44820
19772,3026
19773,47975
19774,42719
19775,15977
19776,25143
19777,20961
19778,21143
19779,25751
19780,42180
19781,46418
19782,35424
19783,10299
19784,43982
19785,50787
19786,25376
19787,35385
19788,2560
19789,45826
19790,2046
19791,44576
19792,5216
19793,12273
19794,51904
19795,8994
19796,45955
19797,42041
19798,34589
19799,18014
19800,24659
19801,44570
19802,22316
19803,42436
19804,8193
19805,29026
19806,38823
19807,6414
19808,31214
19809,22350
19810,10402
19811,39931
19812,50348
19813,13430
19814,48428
19815,17368
19816,27475
19817,50348
19818,45921
19819,36865
19820,18793
19821,6827
19822,37692
19823,50806
19824,25751
19825,21852
19826,33809
19827,15977
19828,27454
19829,35263
19830,53900
19831,42056
19832,33251
19833,42180
19834,2560
19835,9397
19836,25751
19837,21157
19838,50806
19839,50101
19840,16918
19841,32637
19842,10669
19843,33910
19844,39982
19845,2560
19846,38967
19847,41546
19848,9375
19849,27589
19850,3394
19851,14155
19852,6613
19853,25258
19854,40117
19855,45955
19856,51820
19857,18114
19858,31749
19859,30260
19860,26137
19861,44863
19862,37209
19863,4140
19864,25751
19865,4529
19866,46029
19867,2753
19868,6827
19869,47827
19870,29566
19871,42180
19872,33910
19873,14841
19874,21553
19875,2387
19876,15943
19877,5487
19878,2434
19879,42041
19880,9554
19881,17513
19882,12782
19883,31528
19884,20127
19885,2336
19886,20756
19887,19128
19888,10750
19889,12458
19890,32989
19891,11549
19892,33525
19893,44428
19894,4628
19895,12635
19896,28336
19897,46029
19898,30801
19899,23178
19900,38533
19901,29180
19902,7969
19903,42436
19904,25751
19905,15977
19906,10628
19907,12548
19908,44535
19909,48834
19910,18649
19911,39763
19912,30812
19913,28485
19914,6460
19915,25751
19916,35351
19917,9493
19918,43137
19919,39379
19920,47400
19921,52840
19922,42436
19923,47718
19924,76
19925,6441
19926,9033
19927,19722
19928,41880
19929,17924
19930,45220
19931,13946
19932,44080
19933,46418
19934,45467
19935,10186
19936,22205
19937,30206
19938,12635
19939,18158
19940,14101
19941,22217
19942,50774
19943,21221
19944,40168
19945,45669
19946,10516
19947,6906
19948,36470
19949,48452
19950,45711
19951,25751
19952,28511
19953,13380
19954,32654
19955,31272
19956,47352
19957,23770
19958,10541
19959,49668
19960,6504
19961,18793
19962,37533
19963,42180
19964,30580
19965,47827
19966,12216
19967,52693
19968,34589
19969,33809
19970,12782
19971,25751
19972,32949
19973,38368
19974,44800
19975,4711
19976,50448
19977,9926
19978,17513
19979,28784
19980,12967
19981,26181
19982,18709
19983,51279
19984,22564
19985,38368
19986,29063
19987,28837
19988,15977
19989,38886
19990,26858
19991,46693
19992,16853
19993,31420
19994,30658
19995,48274
19996,12180
19997,28920
19998,4727
19999,24137
20000,50614
20001,46418
20002,9779
20003,46418
20004,22316
20005,1254
20006,25751
20007,38842
20008,14492
20009,13558
20010,17513
20011,12384
20012,38368
20013,48377
20014,44934
20015,51007
20016,15645
20017,16091
20018,21327
20019,26278
20020,4001
20021,30236
20022,43777
20023,26290
20024,25751
20025,10388
20026,5026
20027,46418
20028,47026
20029,7282
20030,5262
20031,17007
20032,51123
20033,46199
20034,26048
20035,41676
20036,48823
20037,33937
20038,24216
20039,27711
20040,19595
20041,7352
20042,11921
20043,30234
20044,33525
20045,35268
20046,9033
20047,35027
20048,6906
20049,46408
20050,7683
20051,39763
20052,50910
20053,20127
20054,4958
20055,33545
20056,31342
20057,3285
20058,44804
20059,46418
20060,49150
20061,52169
20062,25751
20063,5498
20064,12782
20065,44804
20066,42436
20067,4652
20068,10471
20069,15468
20070,50448
20071,52959
20072,15678
20073,12635
20074,18649
20075,16781
20076,3285
20077,6918
20078,42180
20079,31388
20080,7042
20081,52568
20082,49684
20083,19200
20084,2464
20085,10956
20086,18352
20087,31783
20088,21336
20089,642
20090,35351
20091,3917
20092,4649
20093,14563
20094,46418
20095,29026
20096,17368
20097,2560
20098,51633
20099,52972
20100,7629
20101,38368
20102,34589
20103,16402
20104,31931
20105,34568
20106,24377
20107,53331
20108,3433
20109,13633
20110,40412
20111,3750
20112,36865
20113,52959
20114,51317
20115,25751
20116,19468
20117,44226
20118,7282
20119,9732
20120,23550
20121,2339
20122,34032
20123,18649
20124,48350
20125,46029
20126,25751
20127,2560
20128,53956
20129,31388
20130,9611
20131,12635
20132,8673
20133,47827
20134,40344
20135,5604
20136,40412
20137,17513
20138,2220
20139,38368
20140,2560
20141,8384
20142,17368
20143,44576
20144,31872
20145,38368
20146,28216
20147,23904
20148,32254
20149,23370
20150,3255
20151,46418
20152,37738
20153,4404
20154,20817
20155,3917
20156,42180
20157,48843
20158,7683
20159,52197
20160,33508
20161,37258
20162,7969
20163,1931
20164,25751
20165,2560
20166,35543
20167,38368
20168,30607
20169,19065
20170,19207
20171,767
20172,54206
20173,10186
20174,2560
20175,42405
20176,49565
20177,12180
20178,6414
20179,25560
20180,41247
20181,38502
20182,9033
20183,13338
20184,45702
20185,25950
20186,51186
20187,41753
20188,44564
20189,22205
20190,1247
20191,23625
20192,28216
20193,45237
20194,41377
20195,4649
20196,42559
20197,16283
20198,25751
20199,53956
20200,52169
20201,33838
20202,18787
20203,24478
20204,2434
20205,2560
20206,12180
20207,53037
20208,8391
20209,41915
20210,32104
20211,47054
20212,7003
20213,2560
20214,38368
20215,13430
20216,15977
20217,33363
20218,20193
20219,18722
20220,12635
20221,53162
20222,28323
20223,7352
20224,45711
20225,52094
20226,54
20227,42180
20228,5861
20229,40568
20230,26236
20231,6015
20232,20952
20233,31864
20234,35465
20235,35583
20236,8736
20237,48427
20238,46418
20239,36470
20240,13633
20241,53360
20242,642
20243,10171
20244,35925
20245,18531
20246,47055
20247,9505
20248,40704
20249,46418
20250,7282
20251,28314
20252,642
20253,27711
20254,2780
20255,42436
20256,44535
20257,42180
20258,51468
20259,22688
20260,38368
20261,13430
20262,18646
20263,21610
20264,10186
20265,22125
20266,46418
20267,7042
20268,17413
20269,10402
20270,25751
20271,44576
20272,26186
20273,40557
20274,25016
20275,46418
20276,2336
20277,20728
20278,51078
20279,642
20280,28835
20281,38713
20282,4404
20283,49067
20284,36990
20285,47975
20286,40722
20287,13026
20288,52169
20289,20008
20290,24834
20291,38368
20292,37170
20293,17368
20294,132
20295,17513
20296,25751
20297,13775
20298,25751
20299,4001
20300,17177
20301,52591
20302,21431
20303,35285
20304,5477
20305,44804
20306,46418
20307,25751
20308,16413
20309,35667
20310,2560
20311,40831
20312,17757
20313,18444
20314,23776
20315,50501
20316,17907
20317,28038
20318,47827
20319,32258
20320,47827
20321,31648
20322,13633
20323,18646
20324,54112
20325,18787
20326,3270
20327,34604
20328,51317
20329,25751
20330,1757
20331,44549
20332,34806
20333,20066
20334,48452
20335,53715
20336,31897
20337,16803
20338,42436
20339,2961
20340,50348
20341,34586
20342,17513
20343,664
20344,16853
20345,3917
20346,32073
20347,10628
20348,5032
20349,951
20350,46249
20351,36484
20352,34707
20353,7800
20354,25776
20355,40452
20356,17182
20357,2183
20358,41018
20359,45220
20360,7282
20361,46418
20362,24427
20363,13088
20364,25629
20365,17924
20366,10198
20367,18043
20368,12180
20369,22941
20370,39728
20371,10171
20372,2453
20373,4690
20374,47827
20375,15678
20376,45311
20377,25751
20378,31648
20379,45711
20380,25573
20381,11808
20382,40344
20383,30889
20384,49267
20385,53903
20386,26013
20387,35263
20388,48914
20389,41984
20390,47674
20391,29478
20392,53774
20393,9982
20394,40412
20395,40614
20396,25751
20397,25751
20398,1446
20399,33363
20400,4287
20401,39088
20402,25829
20403,8158
20404,14563
20405,6414
20406,12273
20407,49234
20408,42180
20409,49565
20410,52684
20411,29180
20412,40452
20413,25896
20414,42180
20415,22642
20416,41247
20417,12635
20418,50346
20419,42665
20420,16780
20421,15977
20422,7161
20423,43880
20424,5058
20425,14833
20426,37213
20427,44804
20428,34589
20429,12635
20430,25751
20431,43188
20432,18050
20433,20679
20434,10669
20435,11095
20436,28634
20437,54090
20438,41169
20439,53848
20440,47975
20441,13019
20442,5083
20443,13633
20444,4400
20445,9855
20446,20756
20447,54090
20448,41247
20449,26553
20450,25751
20451,33858
20452,15867
20453,36649
20454,44804
20455,39980
20456,49603
20457,50829
20458,44804
20459,22374
20460,22187
20461,10397
20462,4434
20463,7442
20464,32258
20465,35831
20466,47238
20467,4649
20468,10186
20469,35263
20470,40344
20471,12635
20472,28762
20473,25713
20474,29246
20475,47740
20476,10186
20477,34688
20478,12635
20479,26414
20480,14295
20481,18050
20482,3669
20483,15996
20484,31342
20485,4839
20486,11921
20487,11176
20488,11441
20489,52959
20490,38368
20491,14891
20492,45637
20493,33525
20494,37166
20495,2560
20496,53884
20497,27596
20498,16853
20499,19468
20500,25061
20501,46418
20502,12180
20503,44726
20504,29253
20505,39379
20506,27634
20507,2376
20508,36865
20509,35583
20510,3243
20511,31388
20512,48285
20513,33363
20514,37438
20515,20817
20516,45921
20517,13430
20518,45631
20519,6667
20520,22270
20521,46117
20522,12635
20523,34746
20524,1172
20525,12935
20526,10690
20527,4711
20528,25751
20529,50142
20530,15172
20531,52248
20532,7196
20533,27671
20534,2560
20535,47827
20536,9982
20537,46702
20538,13809
20539,46408
20540,22019
20541,26659
20542,39763
20543,15678
20544,7573
20545,31648
20546,33784
20547,39851
20548,13468
20549,12797
20550,2560
20551,18709
20552,49272
20553,31342
20554,38188
20555,42436
20556,17455
20557,31783
20558,34639
20559,4945
20560,13019
20561,32568
20562,48452
20563,38729
20564,28336
20565,26278
20566,48823
20567,9554
20568,6697
20569,27742
20570,7573
20571,34229
20572,33363
20573,12635
20574,36371
20575,10882
20576,25908
20577,52169
20578,39970
20579,45921
20580,54190
20581,17513
20582,16315
20583,13828
20584,34754
20585,30072
20586,27671
20587,46418
20588,34244
20589,12832
20590,28130
20591,46188
20592,7003
20593,18049
20594,28323
20595,48400
20596,45711
20597,33809
20598,43967
20599,6697
20600,13380
20601,2434
20602,44804
20603,28724
20604,38368
20605,25955
20606,46307
20607,12062
20608,49330
20609,5020
20610,17228
20611,24227
20612,15614
20613,31293
20614,54206
20615,38368
20616,16491
20617,3270
20618,21890
20619,32940
20620,44934
20621,48073
20622,14597
20623,47827
20624,749
20625,15977
20626,47975
20627,24410
20628,34337
20629,2560
20630,25751
20631,50028
20632,18722
20633,51825
20634,27936
20635,34688
20636,4422
20637,41094
20638,47827
20639,9
20640,18753
20641,36610
20642,34305
20643,10186
20644,993
20645,42041
20646,12180
20647,20127
20648,38368
20649,39379
20650,20679
20651,3953
20652,49330
20653,4421
20654,50988
20655,2268
20656,36517
20657,19827
20658,9397
20659,9193
20660,49330
20661,9732
20662,36786
20663,15468
20664,15678
20665,12635
20666,10996
20667,22991
20668,33525
20669,42798
20670,52322
20671,46029
20672,11695
20673,18931
20674,40568
20675,15811
20676,11921
20677,45955
20678,22122
20679,6157
20680,7379
20681,35785
20682,6697
20683,52993
20684,52080
20685,17513
20686,45711
20687,7110
20688,5938
20689,664
20690,25908
20691,12635
20692,17899
20693,33525
20694,47975
20695,47054
20696,34434
20697,7683
20698,47975
20699,47985
20700,6015
20701,49804
20702,26305
20703,47742
20704,38791
20705,17256
20706,41754
20707,42436
20708,20679
20709,31648
20710,28323
20711,38368
20712,9856
20713,26708
20714,31577
20715,7696
20716,12635
20717,48832
20718,2560
20719,17513
20720,6790
20721,36043
20722,33910
20723,2560
20724,2560
20725,11176
20726,31899
20727,35062
20728,43817
20729,4780
20730,47054
20731,23142
20732,13850
20733,25751
20734,46885
20735,17368
20736,24902
20737,7003
20738,2220
20739,35614
20740,12782
20741,12635
20742,39379
20743,26137
20744,23063
20745,26818
20746,16426
20747,52169
20748,25882
20749,11808
20750,34253
20751,9531
20752,664
20753,3917
20754,25751
20755,26553
20756,36610
20757,17368
20758,50925
20759,12635
20760,2928
20761,9341
20762,30818
20763,2220
20764,43654
20765,16283
20766,28216
20767,6960
20768,25751
20769,28038
20770,17594
20771,41247
20772,23213
20773,12180
20774,2560
20775,37920
20776,36165
20777,17795
20778,25751
20779,20049
20780,36353
20781,33363
20782,12273
20783,10186
20784,12180
20785,53162
20786,40013
20787,42436
20788,39386
20789,11235
20790,9033
20791,11671
20792,34586
20793,24834
20794,15134
20795,7683
20796,10623
20797,43931
20798,25751
20799,26236
20800,16070
20801,27899
20802,12782
20803,44822
20804,32037
20805,2959
20806,10178
20807,47944
20808,29478
20809,12635
20810,52623
20811,27706
20812,18646
20813,5604
20814,21938
20815,15936
20816,19720
20817,9926
20818,39379
20819,39401
20820,1075
20821,42337
20822,29252
20823,27230
20824,26523
20825,53900
20826,37716
20827,20127
20828,43722
20829,7282
20830,12180
20831,35455
20832,43817
20833,25751
20834,51393
20835,9493
20836,18649
20837,31648
20838,47505
20839,15977
20840,5050
20841,39379
20842,50149
20843,664
20844,1814
20845,47312
20846,35134
20847,35263
20848,52169
20849,9926
20850,28982
20851,14841
20852,16694
20853,16413
20854,41730
20855,46186
20856,15678
20857,44804
20858,49550
20859,44804
20860,53956
20861,44549
20862,17368
20863,8391
20864,28336
20865,25629
20866,6697
20867,12635
20868,7110
20869,36515
20870,12516
20871,52153
20872,52124
20873,4851
20874,32965
20875,9839
20876,25751
20877,20127
20878,12635
20879,22578
20880,8491
20881,10628
20882,2336
20883,4958
20884,12635
20885,23756
20886,39122
20887,39145
20888,37716
20889,17764
20890,47827
20891,18753
20892,37716
20893,31388
20894,12635
20895,15678
20896,9926
20897,18258
20898,39672
20899,36144
20900,30882
20901,46792
20902,9974
20903,9397
20904,2573
20905,22622
20906,36470
20907,2560
20908,30493
20909,33498
20910,28216
20911,6697
20912,11921
20913,25751
20914,44576
20915,45220
20916,45711
20917,39379
20918,38700
20919,46396
20920,45783
20921,39379
20922,32997
20923,36865
20924,16413
20925,44576
20926,9397
20927,317
20928,14841
20929,2954
20930,42436
20931,39001
20932,52169
20933,20817
20934,44563
20935,28199
20936,39479
20937,34916
20938,46418
20939,35351
20940,42436
20941,48533
20942,34688
20943,53900
20944,875
20945,16040
20946,13482
20947,5998
20948,22197
20949,16165
20950,9227
20951,27711
20952,46249
20953,36809
20954,40552
20955,5700
20956,4400
20957,37544
20958,50739
20959,50501
20960,20127
20961,22147
20962,13633
20963,41563
20964,17924
20965,33809
20966,17513
20967,13633
20968,17513
20969,35263
20970,3270
20971,19200
20972,39083
20973,19827
20974,36991
20975,11499
20976,12635
20977,23196
20978,43280
20979,17513
20980,6107
20981,38029
20982,23814
20983,25751
20984,26708
20985,2434
20986,15678
20987,16413
20988,42520
20989,48111
20990,2560
20991,13633
20992,44334
20993,2453
20994,12635
20995,6810
20996,22122
20997,26659
20998,52169
20999,47504
21000,38713
21001,46418
21002,37947
21003,31388
21004,35606
21005,35564
21006,34589
21007,23998
21008,25896
21009,36946
21010,44549
21011,13019
21012,44934
21013,2046
21014,23294
21015,13019
21016,29066
21017,1446
21018,44804
21019,22874
21020,43517
21021,40507
21022,31864
21023,42353
21024,30906
21025,5588
21026,10967
21027,18531
21028,3685
21029,27711
21030,21113
21031,47827
21032,38967
21033,6790
21034,17182
21035,2268
21036,47054
21037,17513
21038,28920
21039,1951
21040,15549
21041,4945
21042,21304
21043,2054
21044,2753
21045,13850
21046,9182
21047,38343
21048,1946
21049,37914
21050,31931
21051,53162
21052,53743
21053,36865
21054,4240
21055,33812
21056,53609
21057,9239
21058,48274
21059,17513
21060,44804
21061,25263
21062,28154
21063,40205
21064,48350
21065,11176
21066,53452
21067,33809
21068,38804
21069,12635
21070,20874
21071,31388
21072,43208
21073,40603
21074,12991
21075,25751
21076,30485
21077,16923
21078,21636
21079,53535
21080,44804
21081,36517
21082,12635
21083,8138
21084,47902
21085,38368
21086,23770
21087,31408
21088,45887
21089,5347
21090,37692
21091,29331
21092,18649
21093,12635
21094,48834
21095,53162
21096,4745
21097,3917
21098,25321
21099,29675
21100,11108
21101,7766
21102,53047
21103,50501
21104,9585
21105,47983
21106,7188
21107,10186
21108,47640
21109,54090
21110,12635
21111,40109
21112,12635
21113,32866
21114,12793
21115,39562
21116,42525
21117,4649
21118,44800
21119,19039
21120,32009
21121,52169
21122,19175
21123,53956
21124,19980
21125,31559
21126,22700
21127,39320
21128,2434
21129,23770
21130,44804
21131,14891
21132,16853
21133,12635
21134,25751
21135,6237
21136,15889
21137,29556
21138,6651
21139,42180
21140,45504
21141,2434
21142,45955
21143,13019
21144,44804
21145,12180
21146,36865
21147,48452
21148,21425
21149,20318
21150,38368
21151,4712
21152,44804
21153,33333
21154,7347
21155,42798
21156,46418
21157,432
21158,15636
21159,39379
21160,50806
21161,6790
21162,50724
21163,19246
21164,25971
21165,12635
21166,34714
21167,25689
21168,41326
21169,12694
21170,19057
21171,36865
21172,236
21173,19722
21174,24585
21175,44564
21176,28108
21177,52169
21178,20817
21179,25751
21180,8919
21181,42180
21182,11295
21183,19173
21184,11176
21185,40305
21186,42190
21187,13692
21188,2560
21189,31864
21190,2560
21191,11577
21192,11100
21193,53162
21194,12635
21195,24283
21196,2483
21197,41247
21198,21625
21199,33920
21200,31899
